date,dam,precipitation_mm
2022-06-09,Osento,28.0
2022-06-10,Osento,20.3
2022-06-11,Osento,2.9
2022-06-12,Osento,0.0
2022-06-13,Osento,0.0
2022-06-14,Osento,0.1
2022-06-15,Osento,0.0
2022-06-16,Osento,0.1
2022-06-17,Osento,0.7
2022-06-18,Osento,0.0
2022-06-19,Osento,0.0
2022-06-20,Osento,0.0
2022-06-21,Osento,0.0
2022-06-22,Osento,0.0
2022-06-23,Osento,0.0
2022-06-24,Osento,0.0
2022-06-25,Osento,0.9
2022-06-26,Osento,0.1
2022-06-27,Osento,0.0
2022-06-28,Osento,0.0
2022-06-29,Osento,0.0
2022-06-30,Osento,0.0
2022-07-01,Osento,0.0
2022-07-02,Osento,0.0
2022-07-03,Osento,0.0
2022-07-04,Osento,0.0
2022-07-05,Osento,0.6
2022-07-06,Osento,0.3
2022-07-07,Osento,0.6
2022-07-08,Osento,18.1
2022-07-09,Osento,1.8
2022-07-10,Osento,0.0
2022-07-11,Osento,0.0
2022-07-12,Osento,0.7
2022-07-13,Osento,4.8
2022-07-14,Osento,0.0
2022-07-15,Osento,0.0
2022-07-16,Osento,0.0
2022-07-17,Osento,0.0
2022-07-18,Osento,0.0
2022-07-19,Osento,0.0
2022-07-20,Osento,0.0
2022-07-21,Osento,0.0
2022-07-22,Osento,0.0
2022-07-23,Osento,0.0
2022-07-24,Osento,0.0
2022-07-25,Osento,0.0
2022-07-26,Osento,0.4
2022-07-27,Osento,1.0
2022-07-28,Osento,0.1
2022-07-29,Osento,0.0
2022-07-30,Osento,0.0
2022-07-31,Osento,0.0
2022-08-01,Osento,0.0
2022-08-02,Osento,0.0
2022-08-03,Osento,1.2
2022-08-04,Osento,0.0
2022-08-05,Osento,0.0
2022-08-06,Osento,0.0
2022-08-07,Osento,0.2
2022-08-08,Osento,1.5
2022-08-09,Osento,5.4
2022-08-10,Osento,4.1
2022-08-11,Osento,0.7
2022-08-12,Osento,3.7
2022-08-13,Osento,1.1
2022-08-14,Osento,1.6
2022-08-15,Osento,0.0
2022-08-16,Osento,0.9
2022-08-17,Osento,0.0
2022-08-18,Osento,0.0
2022-08-19,Osento,0.1
2022-08-20,Osento,0.7
2022-08-21,Osento,0.0
2022-08-22,Osento,0.0
2022-08-23,Osento,0.2
2022-08-24,Osento,5.4
2022-08-25,Osento,0.3
2022-08-26,Osento,0.0
2022-08-27,Osento,1.7
2022-08-28,Osento,20.4
2022-08-29,Osento,3.3
2022-08-30,Osento,0.2
2022-08-31,Osento,0.3
2022-09-01,Osento,24.1
2022-09-02,Osento,1.2
2022-09-03,Osento,0.0
2022-09-04,Osento,5.7
2022-09-05,Osento,0.1
2022-09-06,Osento,0.0
2022-09-07,Osento,0.0
2022-09-08,Osento,0.0
2022-09-09,Osento,0.0
2022-09-10,Osento,0.2
2022-09-11,Osento,0.0
2022-09-12,Osento,0.0
2022-09-13,Osento,0.0
2022-09-14,Osento,0.0
2022-09-15,Osento,0.0
2022-09-16,Osento,2.5
2022-09-17,Osento,8.6
2022-09-18,Osento,0.0
2022-09-19,Osento,0.0
2022-09-20,Osento,0.4
2022-09-21,Osento,0.5
2022-09-22,Osento,0.0
2022-09-23,Osento,0.0
2022-09-24,Osento,0.0
2022-09-25,Osento,7.1
2022-09-26,Osento,29.5
2022-09-27,Osento,0.0
2022-09-28,Osento,0.0
2022-09-29,Osento,0.2
2022-09-30,Osento,0.0
2022-10-01,Osento,7.6
2022-10-02,Osento,0.0
2022-10-03,Osento,0.5
2022-10-04,Osento,0.0
2022-10-05,Osento,0.0
2022-10-06,Osento,0.0
2022-10-07,Osento,0.0
2022-10-08,Osento,0.0
2022-10-09,Osento,0.2
2022-10-10,Osento,3.8
2022-10-11,Osento,1.7
2022-10-12,Osento,0.1
2022-10-13,Osento,17.4
2022-10-14,Osento,4.8
2022-10-15,Osento,0.0
2022-10-16,Osento,0.0
2022-10-17,Osento,0.0
2022-10-18,Osento,0.0
2022-10-19,Osento,0.0
2022-10-20,Osento,0.0
2022-10-21,Osento,0.0
2022-10-22,Osento,0.0
2022-10-23,Osento,0.0
2022-10-24,Osento,0.0
2022-10-25,Osento,0.0
2022-10-26,Osento,0.0
2022-10-27,Osento,0.0
2022-10-28,Osento,0.0
2022-10-29,Osento,0.0
2022-10-30,Osento,0.0
2022-10-31,Osento,0.0
2022-11-01,Osento,0.0
2022-11-02,Osento,0.0
2022-11-03,Osento,0.0
2022-11-04,Osento,5.6
2022-11-05,Osento,16.4
2022-11-06,Osento,6.3
2022-11-07,Osento,0.0
2022-11-08,Osento,0.0
2022-11-09,Osento,0.0
2022-11-10,Osento,0.0
2022-11-11,Osento,0.7
2022-11-12,Osento,4.8
2022-11-13,Osento,5.3
2022-11-14,Osento,0.1
2022-11-15,Osento,0.0
2022-11-16,Osento,1.0
2022-11-17,Osento,1.4
2022-11-18,Osento,0.8
2022-11-19,Osento,12.0
2022-11-20,Osento,4.3
2022-11-21,Osento,0.0
2022-11-22,Osento,12.9
2022-11-23,Osento,0.0
2022-11-24,Osento,0.0
2022-11-25,Osento,0.0
2022-11-26,Osento,21.7
2022-11-27,Osento,5.9
2022-11-28,Osento,0.0
2022-11-29,Osento,0.0
2022-11-30,Osento,21.8
2022-12-01,Osento,0.4
2022-12-02,Osento,1.6
2022-12-03,Osento,0.8
2022-12-04,Osento,0.5
2022-12-05,Osento,0.0
2022-12-06,Osento,0.0
2022-12-07,Osento,0.0
2022-12-08,Osento,0.0
2022-12-09,Osento,3.8
2022-12-10,Osento,9.9
2022-12-11,Osento,0.5
2022-12-12,Osento,0.0
2022-12-13,Osento,8.8
2022-12-14,Osento,13.4
2022-12-15,Osento,0.0
2022-12-16,Osento,0.1
2022-12-17,Osento,0.1
2022-12-18,Osento,1.2
2022-12-19,Osento,0.0
2022-12-20,Osento,0.0
2022-12-21,Osento,0.0
2022-12-22,Osento,0.1
2022-12-23,Osento,0.1
2022-12-24,Osento,0.0
2022-12-25,Osento,0.0
2022-12-26,Osento,0.0
2022-12-27,Osento,0.0
2022-12-28,Osento,0.1
2022-12-29,Osento,0.0
2022-12-30,Osento,0.0
2022-12-31,Osento,0.0
2023-01-01,Osento,0.0
2023-01-02,Osento,0.0
2023-01-03,Osento,0.0
2023-01-04,Osento,0.1
2023-01-05,Osento,0.0
2023-01-06,Osento,0.0
2023-01-07,Osento,0.0
2023-01-08,Osento,0.0
2023-01-09,Osento,3.1
2023-01-10,Osento,5.4
2023-01-11,Osento,0.0
2023-01-12,Osento,1.3
2023-01-13,Osento,0.0
2023-01-14,Osento,1.0
2023-01-15,Osento,0.0
2023-01-16,Osento,0.9
2023-01-17,Osento,26.0
2023-01-18,Osento,1.9
2023-01-19,Osento,2.1
2023-01-20,Osento,3.2
2023-01-21,Osento,3.2
2023-01-22,Osento,16.1
2023-01-23,Osento,6.0
2023-01-24,Osento,0.0
2023-01-25,Osento,2.0
2023-01-26,Osento,21.6
2023-01-27,Osento,17.4
2023-01-28,Osento,0.1
2023-01-29,Osento,0.1
2023-01-30,Osento,0.0
2023-01-31,Osento,0.4
2023-02-01,Osento,0.0
2023-02-02,Osento,0.0
2023-02-03,Osento,0.0
2023-02-04,Osento,0.9
2023-02-05,Osento,0.0
2023-02-06,Osento,0.0
2023-02-07,Osento,3.4
2023-02-08,Osento,0.0
2023-02-09,Osento,2.7
2023-02-10,Osento,0.1
2023-02-11,Osento,0.0
2023-02-12,Osento,0.6
2023-02-13,Osento,0.1
2023-02-14,Osento,0.0
2023-02-15,Osento,0.0
2023-02-16,Osento,0.0
2023-02-17,Osento,0.0
2023-02-18,Osento,0.0
2023-02-19,Osento,0.0
2023-02-20,Osento,0.0
2023-02-21,Osento,0.0
2023-02-22,Osento,0.0
2023-02-23,Osento,0.0
2023-02-24,Osento,0.0
2023-02-25,Osento,0.0
2023-02-26,Osento,0.1
2023-02-27,Osento,4.1
2023-02-28,Osento,8.6
2023-03-01,Osento,5.1
2023-03-02,Osento,2.4
2023-03-03,Osento,1.5
2023-03-04,Osento,25.0
2023-03-05,Osento,0.4
2023-03-06,Osento,0.4
2023-03-07,Osento,0.7
2023-03-08,Osento,1.0
2023-03-09,Osento,0.0
2023-03-10,Osento,1.0
2023-03-11,Osento,0.0
2023-03-12,Osento,18.6
2023-03-13,Osento,0.0
2023-03-14,Osento,0.0
2023-03-15,Osento,5.8
2023-03-16,Osento,0.0
2023-03-17,Osento,0.0
2023-03-18,Osento,0.0
2023-03-19,Osento,0.0
2023-03-20,Osento,1.8
2023-03-21,Osento,13.1
2023-03-22,Osento,0.0
2023-03-23,Osento,0.0
2023-03-24,Osento,0.0
2023-03-25,Osento,0.0
2023-03-26,Osento,0.0
2023-03-27,Osento,8.9
2023-03-28,Osento,0.6
2023-03-29,Osento,0.0
2023-03-30,Osento,0.0
2023-03-31,Osento,0.0
2023-04-01,Osento,0.3
2023-04-02,Osento,0.3
2023-04-03,Osento,16.6
2023-04-04,Osento,5.1
2023-04-05,Osento,3.3
2023-04-06,Osento,0.3
2023-04-07,Osento,0.0
2023-04-08,Osento,2.0
2023-04-09,Osento,3.6
2023-04-10,Osento,6.3
2023-04-11,Osento,0.0
2023-04-12,Osento,0.0
2023-04-13,Osento,0.0
2023-04-14,Osento,0.1
2023-04-15,Osento,2.3
2023-04-16,Osento,15.0
2023-04-17,Osento,27.5
2023-04-18,Osento,2.0
2023-04-19,Osento,1.8
2023-04-20,Osento,4.7
2023-04-21,Osento,0.6
2023-04-22,Osento,0.0
2023-04-23,Osento,1.1
2023-04-24,Osento,1.8
2023-04-25,Osento,0.1
2023-04-26,Osento,1.8
2023-04-27,Osento,0.0
2023-04-28,Osento,0.0
2023-04-29,Osento,2.0
2023-04-30,Osento,4.0
2023-05-01,Osento,8.2
2023-05-02,Osento,3.2
2023-05-03,Osento,7.6
2023-05-04,Osento,1.4
2023-05-05,Osento,0.0
2023-05-06,Osento,0.0
2023-05-07,Osento,0.0
2023-05-08,Osento,4.0
2023-05-09,Osento,4.2
2023-05-10,Osento,22.7
2023-05-11,Osento,3.1
2023-05-12,Osento,0.8
2023-05-13,Osento,3.0
2023-05-14,Osento,12.7
2023-05-15,Osento,44.7
2023-05-16,Osento,0.8
2023-05-17,Osento,4.6
2023-05-18,Osento,2.3
2023-05-19,Osento,0.2
2023-05-20,Osento,9.3
2023-05-21,Osento,18.1
2023-05-22,Osento,5.3
2023-05-23,Osento,1.6
2023-05-24,Osento,0.1
2023-05-25,Osento,3.2
2023-05-26,Osento,3.4
2023-05-27,Osento,0.1
2023-05-28,Osento,3.8
2023-05-29,Osento,0.2
2023-05-30,Osento,8.0
2023-05-31,Osento,8.8
2023-06-01,Osento,5.4
2023-06-02,Osento,1.6
2023-06-03,Osento,4.4
2023-06-04,Osento,2.8
2023-06-05,Osento,9.1
2023-06-06,Osento,11.1
2023-06-07,Osento,1.8
2023-06-08,Osento,0.7
2023-06-09,Osento,0.1
2023-06-10,Osento,1.5
2023-06-11,Osento,2.9
2023-06-12,Osento,1.4
2023-06-13,Osento,0.2
2023-06-14,Osento,15.3
2023-06-15,Osento,20.7
2023-06-16,Osento,3.1
2023-06-17,Osento,2.0
2023-06-18,Osento,0.0
2023-06-19,Osento,0.0
2023-06-20,Osento,0.0
2023-06-21,Osento,0.0
2023-06-22,Osento,0.0
2023-06-23,Osento,0.0
2023-06-24,Osento,0.2
2023-06-25,Osento,1.4
2023-06-26,Osento,0.0
2023-06-27,Osento,0.0
2023-06-28,Osento,0.5
2023-06-29,Osento,0.0
2023-06-30,Osento,0.4
2023-07-01,Osento,0.4
2023-07-02,Osento,0.0
2023-07-03,Osento,0.4
2023-07-04,Osento,0.0
2023-07-05,Osento,0.0
2023-07-06,Osento,0.2
2023-07-07,Osento,0.0
2023-07-08,Osento,0.0
2023-07-09,Osento,0.0
2023-07-10,Osento,0.0
2023-07-11,Osento,0.0
2023-07-12,Osento,0.0
2023-07-13,Osento,0.0
2023-07-14,Osento,0.0
2023-07-15,Osento,0.0
2023-07-16,Osento,0.0
2023-07-17,Osento,0.0
2023-07-18,Osento,0.0
2023-07-19,Osento,0.0
2023-07-20,Osento,0.0
2023-07-21,Osento,0.0
2023-07-22,Osento,0.0
2023-07-23,Osento,0.0
2023-07-24,Osento,0.0
2023-07-25,Osento,0.0
2023-07-26,Osento,0.1
2023-07-27,Osento,0.0
2023-07-28,Osento,0.0
2023-07-29,Osento,0.0
2023-07-30,Osento,0.0
2023-07-31,Osento,1.7
2023-08-01,Osento,0.4
2023-08-02,Osento,0.0
2023-08-03,Osento,0.0
2023-08-04,Osento,0.0
2023-08-05,Osento,2.9
2023-08-06,Osento,0.0
2023-08-07,Osento,0.3
2023-08-08,Osento,0.0
2023-08-09,Osento,0.0
2023-08-10,Osento,0.0
2023-08-11,Osento,0.0
2023-08-12,Osento,0.0
2023-08-13,Osento,0.0
2023-08-14,Osento,0.0
2023-08-15,Osento,0.0
2023-08-16,Osento,0.0
2023-08-17,Osento,0.0
2023-08-18,Osento,0.0
2023-08-19,Osento,0.0
2023-08-20,Osento,0.1
2023-08-21,Osento,0.0
2023-08-22,Osento,0.0
2023-08-23,Osento,0.0
2023-08-24,Osento,0.0
2023-08-25,Osento,0.0
2023-08-26,Osento,0.0
2023-08-27,Osento,0.0
2023-08-28,Osento,0.1
2023-08-29,Osento,0.1
2023-08-30,Osento,0.3
2023-08-31,Osento,0.0
2023-09-01,Osento,0.0
2023-09-02,Osento,0.0
2023-09-03,Osento,0.0
2023-09-04,Osento,0.0
2023-09-05,Osento,0.7
2023-09-06,Osento,0.4
2023-09-07,Osento,0.1
2023-09-08,Osento,0.3
2023-09-09,Osento,0.0
2023-09-10,Osento,0.0
2023-09-11,Osento,0.0
2023-09-12,Osento,0.0
2023-09-13,Osento,0.0
2023-09-14,Osento,0.1
2023-09-15,Osento,11.8
2023-09-16,Osento,0.0
2023-09-17,Osento,0.0
2023-09-18,Osento,0.0
2023-09-19,Osento,0.0
2023-09-20,Osento,0.0
2023-09-21,Osento,1.5
2023-09-22,Osento,0.0
2023-09-23,Osento,11.2
2023-09-24,Osento,1.7
2023-09-25,Osento,2.3
2023-09-26,Osento,2.5
2023-09-27,Osento,0.0
2023-09-28,Osento,0.2
2023-09-29,Osento,0.7
2023-09-30,Osento,0.0
2023-10-01,Osento,0.0
2023-10-02,Osento,0.0
2023-10-03,Osento,0.0
2023-10-04,Osento,0.0
2023-10-05,Osento,1.5
2023-10-06,Osento,0.4
2023-10-07,Osento,0.0
2023-10-08,Osento,0.0
2023-10-09,Osento,0.0
2023-10-10,Osento,0.0
2023-10-11,Osento,0.0
2023-10-12,Osento,0.0
2023-10-13,Osento,0.0
2023-10-14,Osento,0.0
2023-10-15,Osento,0.4
2023-10-16,Osento,6.9
2023-10-17,Osento,24.5
2023-10-18,Osento,0.0
2023-10-19,Osento,0.0
2023-10-20,Osento,0.0
2023-10-21,Osento,2.6
2023-10-22,Osento,0.2
2023-10-23,Osento,0.0
2023-10-24,Osento,0.1
2023-10-25,Osento,1.1
2023-10-26,Osento,0.0
2023-10-27,Osento,0.5
2023-10-28,Osento,0.0
2023-10-29,Osento,0.0
2023-10-30,Osento,0.0
2023-10-31,Osento,0.3
2023-11-01,Osento,0.2
2023-11-02,Osento,0.1
2023-11-03,Osento,0.6
2023-11-04,Osento,0.1
2023-11-05,Osento,0.2
2023-11-06,Osento,0.0
2023-11-07,Osento,0.5
2023-11-08,Osento,5.0
2023-11-09,Osento,0.0
2023-11-10,Osento,3.3
2023-11-11,Osento,4.4
2023-11-12,Osento,9.0
2023-11-13,Osento,0.0
2023-11-14,Osento,0.0
2023-11-15,Osento,1.7
2023-11-16,Osento,0.4
2023-11-17,Osento,2.6
2023-11-18,Osento,0.3
2023-11-19,Osento,0.0
2023-11-20,Osento,0.2
2023-11-21,Osento,0.0
2023-11-22,Osento,2.5
2023-11-23,Osento,10.5
2023-11-24,Osento,0.3
2023-11-25,Osento,17.7
2023-11-26,Osento,0.0
2023-11-27,Osento,0.1
2023-11-28,Osento,7.9
2023-11-29,Osento,0.2
2023-11-30,Osento,0.0
2023-12-01,Osento,0.0
2023-12-02,Osento,0.6
2023-12-03,Osento,0.2
2023-12-04,Osento,0.0
2023-12-05,Osento,3.9
2023-12-06,Osento,1.4
2023-12-07,Osento,0.4
2023-12-08,Osento,0.0
2023-12-09,Osento,0.0
2023-12-10,Osento,6.9
2023-12-11,Osento,0.4
2023-12-12,Osento,0.0
2023-12-13,Osento,0.0
2023-12-14,Osento,3.4
2023-12-15,Osento,0.5
2023-12-16,Osento,1.6
2023-12-17,Osento,0.0
2023-12-18,Osento,0.0
2023-12-19,Osento,0.0
2023-12-20,Osento,0.0
2023-12-21,Osento,0.1
2023-12-22,Osento,0.0
2023-12-23,Osento,0.0
2023-12-24,Osento,0.0
2023-12-25,Osento,0.0
2023-12-26,Osento,0.0
2023-12-27,Osento,0.0
2023-12-28,Osento,0.0
2023-12-29,Osento,0.0
2023-12-30,Osento,0.1
2023-12-31,Osento,0.0
2024-01-01,Osento,0.0
2024-01-02,Osento,0.0
2024-01-03,Osento,0.4
2024-01-04,Osento,0.0
2024-01-05,Osento,0.0
2024-01-06,Osento,5.4
2024-01-07,Osento,4.6
2024-01-08,Osento,3.9
2024-01-09,Osento,6.0
2024-01-10,Osento,0.0
2024-01-11,Osento,0.7
2024-01-12,Osento,0.2
2024-01-13,Osento,0.2
2024-01-14,Osento,0.0
2024-01-15,Osento,4.7
2024-01-16,Osento,0.7
2024-01-17,Osento,0.2
2024-01-18,Osento,0.4
2024-01-19,Osento,0.0
2024-01-20,Osento,31.1
2024-01-21,Osento,0.0
2024-01-22,Osento,0.0
2024-01-23,Osento,1.1
2024-01-24,Osento,0.0
2024-01-25,Osento,0.0
2024-01-26,Osento,0.0
2024-01-27,Osento,0.2
2024-01-28,Osento,0.0
2024-01-29,Osento,0.0
2024-01-30,Osento,0.1
2024-01-31,Osento,0.0
2024-02-01,Osento,0.0
2024-02-02,Osento,0.1
2024-02-03,Osento,0.0
2024-02-04,Osento,0.0
2024-02-05,Osento,0.0
2024-02-06,Osento,0.0
2024-02-07,Osento,0.0
2024-02-08,Osento,0.0
2024-02-09,Osento,0.0
2024-02-10,Osento,3.7
2024-02-11,Osento,2.2
2024-02-12,Osento,0.0
2024-02-13,Osento,1.3
2024-02-14,Osento,0.0
2024-02-15,Osento,0.0
2024-02-16,Osento,0.0
2024-02-17,Osento,0.0
2024-02-18,Osento,0.0
2024-02-19,Osento,0.7
2024-02-20,Osento,2.4
2024-02-21,Osento,0.0
2024-02-22,Osento,0.0
2024-02-23,Osento,0.0
2024-02-24,Osento,2.2
2024-02-25,Osento,20.5
2024-02-26,Osento,0.4
2024-02-27,Osento,0.0
2024-02-28,Osento,0.8
2024-02-29,Osento,22.2
2024-03-01,Osento,3.2
2024-03-02,Osento,0.3
2024-03-03,Osento,0.0
2024-03-04,Osento,6.0
2024-03-05,Osento,0.6
2024-03-06,Osento,0.2
2024-03-07,Osento,0.2
2024-03-08,Osento,0.0
2024-03-09,Osento,7.3
2024-03-10,Osento,0.1
2024-03-11,Osento,9.6
2024-03-12,Osento,4.7
2024-03-13,Osento,0.7
2024-03-14,Osento,0.0
2024-03-15,Osento,0.0
2024-03-16,Osento,2.4
2024-03-17,Osento,0.4
2024-03-18,Osento,1.4
2024-03-19,Osento,3.3
2024-03-20,Osento,0.0
2024-03-21,Osento,0.0
2024-03-22,Osento,2.4
2024-03-23,Osento,0.0
2024-03-24,Osento,0.0
2024-03-25,Osento,0.0
2024-03-26,Osento,2.9
2024-03-27,Osento,6.7
2024-03-28,Osento,0.0
2024-03-29,Osento,0.0
2024-03-30,Osento,0.0
2024-03-31,Osento,0.0
2024-04-01,Osento,0.2
2024-04-02,Osento,0.1
2024-04-03,Osento,0.0
2024-04-04,Osento,0.0
2024-04-05,Osento,0.0
2024-04-06,Osento,0.0
2024-04-07,Osento,0.0
2024-04-08,Osento,0.0
2024-04-09,Osento,0.0
2024-04-10,Osento,1.8
2024-04-11,Osento,7.3
2024-04-12,Osento,0.0
2024-04-13,Osento,0.0
2024-04-14,Osento,0.0
2024-04-15,Osento,0.0
2024-04-16,Osento,1.3
2024-04-17,Osento,2.0
2024-04-18,Osento,2.9
2024-04-19,Osento,9.9
2024-04-20,Osento,7.6
2024-04-21,Osento,9.2
2024-04-22,Osento,0.0
2024-04-23,Osento,2.1
2024-04-24,Osento,1.2
2024-04-25,Osento,1.1
2024-04-26,Osento,2.1
2024-04-27,Osento,0.0
2024-04-28,Osento,0.0
2024-04-29,Osento,0.0
2024-04-30,Osento,0.0
2024-05-01,Osento,9.9
2024-05-02,Osento,3.0
2024-05-03,Osento,0.4
2024-05-04,Osento,0.0
2024-05-05,Osento,0.0
2024-05-06,Osento,0.7
2024-05-07,Osento,1.4
2024-05-08,Osento,8.8
2024-05-09,Osento,5.1
2024-05-10,Osento,0.5
2024-05-11,Osento,0.1
2024-05-12,Osento,0.0
2024-05-13,Osento,0.0
2024-05-14,Osento,1.1
2024-05-15,Osento,0.2
2024-05-16,Osento,0.2
2024-05-17,Osento,0.0
2024-05-18,Osento,2.6
2024-05-19,Osento,3.8
2024-05-20,Osento,0.0
2024-05-21,Osento,0.0
2024-05-22,Osento,0.6
2024-05-23,Osento,0.0
2024-05-24,Osento,0.0
2024-05-25,Osento,11.5
2024-05-26,Osento,2.3
2024-05-27,Osento,1.9
2024-05-28,Osento,2.2
2024-05-29,Osento,4.9
2024-05-30,Osento,0.0
2024-05-31,Osento,0.6
2024-06-01,Osento,1.8
2024-06-02,Osento,4.6
2024-06-03,Osento,6.1
2024-06-04,Osento,0.0
2024-06-05,Osento,0.0
2024-06-06,Osento,0.0
2024-06-07,Osento,0.0
2024-06-08,Osento,0.0
2024-06-09,Osento,0.0
2024-06-10,Osento,0.0
2024-06-11,Osento,0.3
2024-06-12,Osento,0.0
2024-06-13,Osento,0.0
2024-06-14,Osento,0.0
2024-06-15,Osento,0.0
2024-06-16,Osento,0.0
2024-06-17,Osento,0.0
2024-06-18,Osento,0.0
2024-06-19,Osento,0.0
2024-06-20,Osento,0.0
2024-06-21,Osento,0.0
2024-06-22,Osento,0.0
2024-06-23,Osento,0.0
2024-06-24,Osento,0.1
2024-06-25,Osento,1.5
2024-06-26,Osento,0.5
2024-06-27,Osento,0.0
2024-06-28,Osento,0.0
2024-06-29,Osento,0.0
2024-06-30,Osento,0.0
2024-07-01,Osento,0.0
2024-07-02,Osento,8.3
2024-07-03,Osento,0.0
2024-07-04,Osento,2.3
2024-07-05,Osento,0.0
2024-07-06,Osento,0.0
2024-07-07,Osento,0.0
2024-07-08,Osento,0.1
2024-07-09,Osento,0.0
2024-07-10,Osento,0.0
2024-07-11,Osento,0.0
2024-07-12,Osento,0.0
2024-07-13,Osento,0.0
2024-07-14,Osento,0.0
2024-07-15,Osento,0.0
2024-07-16,Osento,0.0
2024-07-17,Osento,0.0
2024-07-18,Osento,0.0
2024-07-19,Osento,0.0
2024-07-20,Osento,0.0
2024-07-21,Osento,0.0
2024-07-22,Osento,1.6
2024-07-23,Osento,0.2
2024-07-24,Osento,0.6
2024-07-25,Osento,0.1
2024-07-26,Osento,0.0
2024-07-27,Osento,0.0
2024-07-28,Osento,0.0
2024-07-29,Osento,0.0
2024-07-30,Osento,0.0
2024-07-31,Osento,0.0
2024-08-01,Osento,0.0
2024-08-02,Osento,0.0
2024-08-03,Osento,0.5
2024-08-04,Osento,0.5
2024-08-05,Osento,0.0
2024-08-06,Osento,0.0
2024-08-07,Osento,2.8
2024-08-08,Osento,1.7
2024-08-09,Osento,0.0
2024-08-10,Osento,0.0
2024-08-11,Osento,0.0
2024-08-12,Osento,0.0
2024-08-13,Osento,0.0
2024-08-14,Osento,0.0
2024-08-15,Osento,0.0
2024-08-16,Osento,0.0
2024-08-17,Osento,0.4
2024-08-18,Osento,0.6
2024-08-19,Osento,4.9
2024-08-20,Osento,17.4
2024-08-21,Osento,0.4
2024-08-22,Osento,0.3
2024-08-23,Osento,0.0
2024-08-24,Osento,0.0
2024-08-25,Osento,0.0
2024-08-26,Osento,0.0
2024-08-27,Osento,0.0
2024-08-28,Osento,0.0
2024-08-29,Osento,1.2
2024-08-30,Osento,0.0
2024-08-31,Osento,0.0
2024-09-01,Osento,0.0
2024-09-02,Osento,0.0
2024-09-03,Osento,0.3
2024-09-04,Osento,0.6
2024-09-05,Osento,1.7
2024-09-06,Osento,0.0
2024-09-07,Osento,0.0
2024-09-08,Osento,0.0
2024-09-09,Osento,10.9
2024-09-10,Osento,0.8
2024-09-11,Osento,0.0
2024-09-12,Osento,0.2
2024-09-13,Osento,4.6
2024-09-14,Osento,0.0
2024-09-15,Osento,0.0
2024-09-16,Osento,0.5
2024-09-17,Osento,2.1
2024-09-18,Osento,0.8
2024-09-19,Osento,2.5
2024-09-20,Osento,3.2
2024-09-21,Osento,0.1
2024-09-22,Osento,0.0
2024-09-23,Osento,7.7
2024-09-24,Osento,0.6
2024-09-25,Osento,0.0
2024-09-26,Osento,0.0
2024-09-27,Osento,0.0
2024-09-28,Osento,1.7
2024-09-29,Osento,0.0
2024-09-30,Osento,0.0
2024-10-01,Osento,0.0
2024-10-02,Osento,0.0
2024-10-03,Osento,3.5
2024-10-04,Osento,0.1
2024-10-05,Osento,0.5
2024-10-06,Osento,0.0
2024-10-07,Osento,0.0
2024-10-08,Osento,0.0
2024-10-09,Osento,6.9
2024-10-10,Osento,0.0
2024-10-11,Osento,2.0
2024-10-12,Osento,0.0
2024-10-13,Osento,0.0
2024-10-14,Osento,0.0
2024-10-15,Osento,0.0
2024-10-16,Osento,0.0
2024-10-17,Osento,0.2
2024-10-18,Osento,2.8
2024-10-19,Osento,12.1
2024-10-20,Osento,14.8
2024-10-21,Osento,4.1
2024-10-22,Osento,0.1
2024-10-23,Osento,0.0
2024-10-24,Osento,0.0
2024-10-25,Osento,0.2
2024-10-26,Osento,0.0
2024-10-27,Osento,0.0
2024-10-28,Osento,0.1
2024-10-29,Osento,0.0
2024-10-30,Osento,0.0
2024-10-31,Osento,0.0
2024-11-01,Osento,0.0
2024-11-02,Osento,0.0
2024-11-03,Osento,0.0
2024-11-04,Osento,0.1
2024-11-05,Osento,0.0
2024-11-06,Osento,0.0
2024-11-07,Osento,0.0
2024-11-08,Osento,0.0
2024-11-09,Osento,0.0
2024-11-10,Osento,0.0
2024-11-11,Osento,0.5
2024-11-12,Osento,0.0
2024-11-13,Osento,3.5
2024-11-14,Osento,11.3
2024-11-15,Osento,2.2
2024-11-16,Osento,0.1
2024-11-17,Osento,0.0
2024-11-18,Osento,0.3
2024-11-19,Osento,0.0
2024-11-20,Osento,1.6
2024-11-21,Osento,0.0
2024-11-22,Osento,3.1
2024-11-23,Osento,0.0
2024-11-24,Osento,0.0
2024-11-25,Osento,0.0
2024-11-26,Osento,0.0
2024-11-27,Osento,0.0
2024-11-28,Osento,0.2
2024-11-29,Osento,2.1
2024-11-30,Osento,1.4
2024-12-01,Osento,0.5
2024-12-02,Osento,0.0
2024-12-03,Osento,0.0
2024-12-04,Osento,11.3
2024-12-05,Osento,36.3
2024-12-06,Osento,0.8
2024-12-07,Osento,0.1
2024-12-08,Osento,7.7
2024-12-09,Osento,0.0
2024-12-10,Osento,2.5
2024-12-11,Osento,4.4
2024-12-12,Osento,0.0
2024-12-13,Osento,0.0
2024-12-14,Osento,2.7
2024-12-15,Osento,0.1
2024-12-16,Osento,0.0
2024-12-17,Osento,0.0
2024-12-18,Osento,0.0
2024-12-19,Osento,0.0
2024-12-20,Osento,4.5
2024-12-21,Osento,4.0
2024-12-22,Osento,0.6
2024-12-23,Osento,9.6
2024-12-24,Osento,12.7
2024-12-25,Osento,3.5
2024-12-26,Osento,3.6
