date,dam,level_m,capacity_m3,level_raw,capacity_raw
2022-01-08,Osento,450.4,7200000,"450,40",7.200.000
2022-01-09,Capaccio,142.4,6760000,"142,40",6.760.000
2022-01-09,Capacciotti,177.3,17209400,"177,30",17.209.400
2022-01-09,Occhito,185.72,134351720,"185,72",134.351.720
2022-01-09,Osento,450.4,7200000,"450,40",7.200.000
2022-01-10,Capaccio,142.45,6842500,"142,45",6.842.500
2022-01-10,Capacciotti,177.45,17440700,"177,45",17.440.700
2022-01-10,Occhito,185.8,135153800,"185,80",135.153.800
2022-01-10,Osento,450.45,7225000,"450,45",7.225.000
2022-01-11,Capaccio,142.69,7238500,"142,69",7.238.500
2022-01-11,Capacciotti,177.75,17903300,"177,75",17.903.300
2022-01-11,Occhito,186.03,137459780,"186,03",137.459.780
2022-01-11,Osento,451.05,7625000,"451,05",7.625.000
2022-01-12,Capaccio,142.88,7552000,"142,88",7.552.000
2022-01-12,Capacciotti,178.05,18375100,"178,05",18.375.100
2022-01-12,Occhito,186.31,140267060,"186,31",140.267.060
2022-01-12,Osento,451.65,7940000,"451,65",7.940.000
2022-01-13,Capaccio,143.01,7771000,"143,01",7.771.000
2022-01-13,Capacciotti,178.2,18635200,"178,20",18.635.200
2022-01-13,Occhito,186.47,141871220,"186,47",141.871.220
2022-01-13,Osento,451.9,8090000,"451,90",8.090.000
2022-01-14,Capaccio,143.1,7960000,"143,10",7.960.000
2022-01-14,Capacciotti,178.45,19068700,"178,45",19.068.700
2022-01-14,Occhito,186.53,142472780,"186,53",142.472.780
2022-01-14,Osento,452.0,8150000,"452,00",8.150.000
2022-01-15,Capaccio,143.17,8107000,"143,17",8.107.000
2022-01-15,Capacciotti,178.7,19502200,"178,70",19.502.200
2022-01-15,Occhito,186.6,143174600,"186,60",143.174.600
2022-01-15,Osento,452.1,8204000,"452,10",8.204.000
2022-01-16,Capaccio,143.23,8233000,"143,23",8.233.000
2022-01-16,Capacciotti,178.95,19935700,"178,95",19.935.700
2022-01-16,Occhito,186.64,143575640,"186,64",143.575.640
2022-01-16,Osento,452.1,8204000,"452,10",8.204.000
2022-01-17,Capaccio,143.29,8359000,"143,29",8.359.000
2022-01-17,Capacciotti,179.2,20370000,"179,20",20.370.000
2022-01-17,Occhito,186.68,143976680,"186,68",143.976.680
2022-01-17,Osento,452.2,8258000,"452,20",8.258.000
2022-01-18,Capaccio,143.34,8464000,"143,34",8.464.000
2022-01-18,Capacciotti,179.4,20716800,"179,40",20.716.800
2022-01-18,Occhito,186.73,144477980,"186,73",144.477.980
2022-01-18,Osento,452.25,8285000,"452,25",8.285.000
2022-01-19,Capaccio,143.39,8569000,"143,39",8.569.000
2022-01-19,Capacciotti,179.7,21237000,"179,70",21.237.000
2022-01-19,Occhito,186.76,144778760,"186,76",144.778.760
2022-01-19,Osento,452.25,8285000,"452,25",8.285.000
2022-01-20,Capaccio,143.43,8653000,"143,43",8.653.000
2022-01-20,Capacciotti,179.85,21497100,"179,85",21.497.100
2022-01-20,Occhito,186.79,145079540,"186,79",145.079.540
2022-01-20,Osento,452.25,8285000,"452,25",8.285.000
2022-01-21,Capaccio,143.47,8737000,"143,47",8.737.000
2022-01-21,Capacciotti,180.0,21757200,"180,00",21.757.200
2022-01-21,Occhito,186.82,145380320,"186,82",145.380.320
2022-01-21,Osento,452.3,8312000,"452,30",8.312.000
2022-01-22,Capaccio,143.52,8842000,"143,52",8.842.000
2022-01-22,Capacciotti,180.1,21948500,"180,10",21.948.500
2022-01-22,Occhito,186.86,145781360,"186,86",145.781.360
2022-01-22,Osento,452.35,8339000,"452,35",8.339.000
2022-01-23,Capaccio,143.55,8905000,"143,55",8.905.000
2022-01-23,Capacciotti,180.2,22139100,"180,20",22.139.100
2022-01-23,Occhito,186.87,145881620,"186,87",145.881.620
2022-01-23,Osento,452.35,8339000,"452,35",8.339.000
2022-01-24,Capaccio,143.58,8968000,"143,58",8.968.000
2022-01-24,Capacciotti,180.35,22425000,"180,35",22.425.000
2022-01-24,Occhito,186.91,146282660,"186,91",146.282.660
2022-01-24,Osento,452.4,8366000,"452,40",8.366.000
2022-01-25,Capaccio,143.62,9052000,"143,62",9.052.000
2022-01-25,Capacciotti,180.45,22615600,"180,45",22.615.600
2022-01-25,Occhito,186.95,146683700,"186,95",146.683.700
2022-01-25,Osento,452.4,8366000,"452,40",8.366.000
2022-01-26,Capaccio,143.65,9115000,"143,65",9.115.000
2022-01-26,Capacciotti,180.5,22710900,"180,50",22.710.900
2022-01-26,Occhito,186.96,146783960,"186,96",146.783.960
2022-01-26,Osento,452.4,8366000,"452,40",8.366.000
2022-01-27,Capaccio,143.69,9199000,"143,69",9.199.000
2022-01-27,Capacciotti,180.55,22806200,"180,55",22.806.200
2022-01-27,Occhito,186.99,147084740,"186,99",147.084.740
2022-01-27,Osento,452.4,8366000,"452,40",8.366.000
2022-01-28,Capaccio,143.71,9241000,"143,71",9.241.000
2022-01-28,Capacciotti,180.65,22996800,"180,65",22.996.800
2022-01-28,Occhito,187.01,147285260,"187,01",147.285.260
2022-01-28,Osento,452.4,8366000,"452,40",8.366.000
2022-01-29,Capaccio,143.75,9325000,"143,75",9.325.000
2022-01-29,Capacciotti,180.7,23092100,"180,70",23.092.100
2022-01-29,Occhito,187.07,147886820,"187,07",147.886.820
2022-01-29,Osento,452.45,8393000,"452,45",8.393.000
2022-01-30,Capaccio,143.78,9388000,"143,78",9.388.000
2022-01-30,Capacciotti,180.95,23568600,"180,95",23.568.600
2022-01-30,Occhito,187.1,148187600,"187,10",148.187.600
2022-01-30,Osento,452.5,8420000,"452,50",8.420.000
2022-01-31,Capaccio,143.82,9472000,"143,82",9.472.000
2022-01-31,Capacciotti,181.15,23948900,"181,15",23.948.900
2022-01-31,Occhito,187.15,148688900,"187,15",148.688.900
2022-01-31,Osento,452.5,8420000,"452,50",8.420.000
2022-02-01,Capaccio,143.84,9514000,"143,84",9.514.000
2022-02-01,Capacciotti,181.35,24330100,"181,35",24.330.100
2022-02-01,Occhito,187.22,149390720,"187,22",149.390.720
2022-02-01,Osento,452.55,8467000,"452,55",8.467.000
2022-02-02,Capaccio,143.88,9598000,"143,88",9.598.000
2022-02-02,Capacciotti,181.6,24806600,"181,60",24.806.600
2022-02-02,Occhito,187.32,150393320,"187,32",150.393.320
2022-02-02,Osento,452.55,8467000,"452,55",8.467.000
2022-02-03,Capaccio,143.91,9661000,"143,91",9.661.000
2022-02-03,Capacciotti,181.85,25283100,"181,85",25.283.100
2022-02-03,Occhito,187.41,151295660,"187,41",151.295.660
2022-02-03,Osento,452.55,8467000,"452,55",8.467.000
2022-02-04,Capaccio,143.94,9724000,"143,94",9.724.000
2022-02-04,Capacciotti,181.9,25378400,"181,90",25.378.400
2022-02-04,Occhito,187.42,151395920,"187,42",151.395.920
2022-02-04,Osento,452.55,8467000,"452,55",8.467.000
2022-02-05,Capaccio,143.96,9766000,"143,96",9.766.000
2022-02-05,Capacciotti,181.95,25473700,"181,95",25.473.700
2022-02-05,Occhito,187.46,151796960,"187,46",151.796.960
2022-02-05,Osento,452.6,8514000,"452,60",8.514.000
2022-02-06,Capaccio,143.97,9787000,"143,97",9.787.000
2022-02-06,Capacciotti,182.05,25672600,"182,05",25.672.600
2022-02-06,Occhito,187.49,152097740,"187,49",152.097.740
2022-02-06,Osento,452.6,8514000,"452,60",8.514.000
2022-02-07,Capaccio,144.0,9850000,"144,00",9.850.000
2022-02-07,Capacciotti,182.1,25777000,"182,10",25.777.000
2022-02-07,Occhito,187.5,152198000,"187,50",152.198.000
2022-02-07,Osento,452.6,8514000,"452,60",8.514.000
2022-02-08,Capaccio,144.04,9956000,"144,04",9.956.000
2022-02-08,Capacciotti,182.15,25881400,"182,15",25.881.400
2022-02-08,Occhito,187.56,152799560,"187,56",152.799.560
2022-02-08,Osento,452.6,8514000,"452,60",8.514.000
2022-02-09,Capaccio,144.07,10035500,"144,07",10.035.500
2022-02-09,Capacciotti,182.25,26090200,"182,25",26.090.200
2022-02-09,Occhito,187.57,152899820,"187,57",152.899.820
2022-02-09,Osento,452.65,8561000,"452,65",8.561.000
2022-02-10,Capaccio,144.09,10088500,"144,09",10.088.500
2022-02-10,Capacciotti,182.35,26299000,"182,35",26.299.000
2022-02-10,Occhito,187.58,153000080,"187,58",153.000.080
2022-02-10,Osento,452.65,8561000,"452,65",8.561.000
2022-02-11,Capaccio,144.11,10141500,"144,11",10.141.500
2022-02-11,Capacciotti,182.45,26507800,"182,45",26.507.800
2022-02-11,Occhito,187.6,153200600,"187,60",153.200.600
2022-02-11,Osento,452.65,8561000,"452,65",8.561.000
2022-02-12,Capaccio,144.13,10194500,"144,13",10.194.500
2022-02-12,Capacciotti,182.5,26612200,"182,50",26.612.200
2022-02-12,Occhito,187.63,153501380,"187,63",153.501.380
2022-02-12,Osento,452.65,8561000,"452,65",8.561.000
2022-02-13,Capaccio,144.16,10274000,"144,16",10.274.000
2022-02-13,Capacciotti,182.55,26716600,"182,55",26.716.600
2022-02-13,Occhito,187.65,153701900,"187,65",153.701.900
2022-02-13,Osento,452.65,8561000,"452,65",8.561.000
2022-02-14,Capaccio,144.2,10380000,"144,20",10.380.000
2022-02-14,Capacciotti,182.6,26821000,"182,60",26.821.000
2022-02-14,Occhito,187.67,153902420,"187,67",153.902.420
2022-02-14,Osento,452.7,8608000,"452,70",8.608.000
2022-02-15,Capaccio,144.22,10433000,"144,22",10.433.000
2022-02-15,Capacciotti,182.65,26925400,"182,65",26.925.400
2022-02-15,Occhito,187.67,153902420,"187,67",153.902.420
2022-02-15,Osento,452.7,8608000,"452,70",8.608.000
2022-02-16,Capaccio,144.25,10512500,"144,25",10.512.500
2022-02-16,Capacciotti,182.75,27134200,"182,75",27.134.200
2022-02-16,Occhito,187.69,154102940,"187,69",154.102.940
2022-02-16,Osento,452.7,8608000,"452,70",8.608.000
2022-02-17,Capaccio,144.3,10645000,"144,30",10.645.000
2022-02-17,Capacciotti,182.85,27343000,"182,85",27.343.000
2022-02-17,Occhito,187.71,154303460,"187,71",154.303.460
2022-02-17,Osento,452.75,8655000,"452,75",8.655.000
2022-02-18,Capaccio,144.33,10724500,"144,33",10.724.500
2022-02-18,Capacciotti,182.85,27343000,"182,85",27.343.000
2022-02-18,Occhito,187.73,154503980,"187,73",154.503.980
2022-02-18,Osento,452.75,8655000,"452,75",8.655.000
2022-02-19,Capaccio,144.35,10777500,"144,35",10.777.500
2022-02-19,Capacciotti,182.95,27551800,"182,95",27.551.800
2022-02-19,Occhito,187.75,154704500,"187,75",154.704.500
2022-02-19,Osento,452.75,8655000,"452,75",8.655.000
2022-02-20,Capaccio,144.37,10830500,"144,37",10.830.500
2022-02-20,Capacciotti,183.05,27759600,"183,05",27.759.600
2022-02-20,Occhito,187.76,154804760,"187,76",154.804.760
2022-02-20,Osento,452.75,8655000,"452,75",8.655.000
2022-02-21,Capaccio,144.39,10883500,"144,39",10.883.500
2022-02-21,Capacciotti,183.1,27864000,"183,10",27.864.000
2022-02-21,Occhito,187.77,154905020,"187,77",154.905.020
2022-02-21,Osento,452.75,8655000,"452,75",8.655.000
2022-02-22,Capaccio,144.42,10963000,"144,42",10.963.000
2022-02-22,Capacciotti,183.15,27968400,"183,15",27.968.400
2022-02-22,Occhito,187.8,155205800,"187,80",155.205.800
2022-02-22,Osento,452.75,8655000,"452,75",8.655.000
2022-02-23,Capaccio,144.49,11148500,"144,49",11.148.500
2022-02-23,Capacciotti,183.25,28177200,"183,25",28.177.200
2022-02-23,Occhito,187.88,156007880,"187,88",156.007.880
2022-02-23,Osento,452.85,8749000,"452,85",8.749.000
2022-02-24,Capaccio,144.54,11281000,"144,54",11.281.000
2022-02-24,Capacciotti,183.4,28490400,"183,40",28.490.400
2022-02-24,Occhito,187.89,156108140,"187,89",156.108.140
2022-02-24,Osento,452.85,8749000,"452,85",8.749.000
2022-02-25,Capaccio,144.57,11360500,"144,57",11.360.500
2022-02-25,Capacciotti,183.6,28908000,"183,60",28.908.000
2022-02-25,Occhito,187.91,156308660,"187,91",156.308.660
2022-02-25,Osento,452.85,8749000,"452,85",8.749.000
2022-02-26,Capaccio,144.6,11440000,"144,60",11.440.000
2022-02-26,Capacciotti,183.8,29325600,"183,80",29.325.600
2022-02-26,Occhito,187.92,156408920,"187,92",156.408.920
2022-02-26,Osento,452.9,8796000,"452,90",8.796.000
2022-02-27,Capaccio,144.95,12367500,"144,95",12.367.500
2022-02-27,Capacciotti,184.1,29969600,"184,10",29.969.600
2022-02-27,Occhito,188.4,161221400,"188,40",161.221.400
2022-02-27,Osento,453.1,8952000,"453,10",8.952.000
2022-02-28,Capaccio,145.52,13670000,"145,52",13.670.000
2022-02-28,Capacciotti,184.3,30424400,"184,30",30.424.400
2022-02-28,Occhito,188.87,165933620,"188,87",165.933.620
2022-02-28,Osento,453.5,9200000,"453,50",9.200.000
2022-03-01,Capaccio,145.56,13760000,"145,56",13.760.000
2022-03-01,Capacciotti,184.5,30879200,"184,50",30.879.200
2022-03-01,Occhito,189.21,169342460,"189,21",169.342.460
2022-03-01,Osento,453.8,9470000,"453,80",9.470.000
2022-03-02,Capaccio,145.64,13940000,"145,64",13.940.000
2022-03-02,Capacciotti,184.7,31334000,"184,70",31.334.000
2022-03-02,Occhito,189.39,171147140,"189,39",171.147.140
2022-03-02,Osento,453.95,9605000,"453,95",9.605.000
2022-03-03,Capaccio,145.7,14075000,"145,70",14.075.000
2022-03-03,Capacciotti,184.9,31788800,"184,90",31.788.800
2022-03-03,Occhito,189.55,172751300,"189,55",172.751.300
2022-03-03,Osento,454.05,9680000,"454,05",9.680.000
2022-03-04,Capaccio,145.75,14187500,"145,75",14.187.500
2022-03-04,Capacciotti,185.1,32244100,"185,10",32.244.100
2022-03-04,Occhito,189.68,174054680,"189,68",174.054.680
2022-03-04,Osento,454.1,9710000,"454,10",9.710.000
2022-03-05,Capaccio,145.81,14322500,"145,81",14.322.500
2022-03-05,Capacciotti,185.3,32698900,"185,30",32.698.900
2022-03-05,Occhito,189.91,176360660,"189,91",176.360.660
2022-03-05,Osento,454.25,9800000,"454,25",9.800.000
2022-03-06,Capaccio,146.13,15063534,"146,13",15.063.534
2022-03-06,Capacciotti,185.45,33040000,"185,45",33.040.000
2022-03-06,Occhito,190.23,180495880,"190,23",180.495.880
2022-03-06,Osento,454.55,9990000,"454,55",9.990.000
2022-03-07,Capaccio,146.24,15328832,"146,24",15.328.832
2022-03-07,Capacciotti,185.6,33381100,"185,60",33.381.100
2022-03-07,Occhito,190.46,183728760,"190,46",183.728.760
2022-03-07,Osento,454.75,10150000,"454,75",10.150.000
2022-03-08,Capaccio,146.34,15570012,"146,34",15.570.012
2022-03-08,Capacciotti,185.8,33835900,"185,80",33.835.900
2022-03-08,Occhito,190.64,186258840,"190,64",186.258.840
2022-03-08,Osento,455.05,10395000,"455,05",10.395.000
2022-03-09,Capaccio,146.41,15738838,"146,41",15.738.838
2022-03-09,Capacciotti,185.95,34177000,"185,95",34.177.000
2022-03-09,Occhito,190.77,188086120,"190,77",188.086.120
2022-03-09,Osento,455.3,10620000,"455,30",10.620.000
2022-03-10,Capaccio,146.46,15859428,"146,46",15.859.428
2022-03-10,Capacciotti,186.2,34785200,"186,20",34.785.200
2022-03-10,Occhito,190.86,189351160,"190,86",189.351.160
2022-03-10,Osento,455.5,10800000,"455,50",10.800.000
2022-03-11,Capaccio,146.52,16004136,"146,52",16.004.136
2022-03-11,Capacciotti,186.35,35155700,"186,35",35.155.700
2022-03-11,Occhito,191.0,191319000,"191,00",191.319.000
2022-03-11,Osento,455.8,11040000,"455,80",11.040.000
2022-03-12,Capaccio,146.57,16124726,"146,57",16.124.726
2022-03-12,Capacciotti,186.55,35649700,"186,55",35.649.700
2022-03-12,Occhito,191.11,192865160,"191,11",192.865.160
2022-03-12,Osento,456.05,11230000,"456,05",11.230.000
2022-03-13,Capaccio,146.62,16245316,"146,62",16.245.316
2022-03-13,Capacciotti,186.75,36143700,"186,75",36.143.700
2022-03-13,Occhito,191.21,194270760,"191,21",194.270.760
2022-03-13,Osento,456.2,11320000,"456,20",11.320.000
2022-03-14,Capaccio,146.66,16341788,"146,66",16.341.788
2022-03-14,Capacciotti,186.95,36637700,"186,95",36.637.700
2022-03-14,Occhito,191.29,195395240,"191,29",195.395.240
2022-03-14,Osento,456.3,11380000,"456,30",11.380.000
2022-03-15,Capaccio,146.71,16462378,"146,71",16.462.378
2022-03-15,Capacciotti,187.15,37132000,"187,15",37.132.000
2022-03-15,Occhito,191.37,196519720,"191,37",196.519.720
2022-03-15,Osento,456.6,11580000,"456,60",11.580.000
2022-03-16,Capaccio,146.76,16582968,"146,76",16.582.968
2022-03-16,Capacciotti,187.35,37626000,"187,35",37.626.000
2022-03-16,Occhito,191.48,198065880,"191,48",198.065.880
2022-03-16,Osento,456.5,11500000,"456,50",11.500.000
2022-03-17,Capaccio,146.83,16751794,"146,83",16.751.794
2022-03-17,Capacciotti,187.55,38120000,"187,55",38.120.000
2022-03-17,Occhito,191.57,199330920,"191,57",199.330.920
2022-03-17,Osento,456.6,11580000,"456,60",11.580.000
2022-03-18,Capaccio,146.88,16920000,"146,88",16.920.000
2022-03-18,Capacciotti,187.75,38614000,"187,75",38.614.000
2022-03-18,Occhito,191.67,200736520,"191,67",200.736.520
2022-03-18,Osento,456.65,11620000,"456,65",11.620.000
2022-03-19,Capaccio,146.93,17120000,"146,93",17.120.000
2022-03-19,Capacciotti,187.9,38984500,"187,90",38.984.500
2022-03-19,Occhito,191.75,201861000,"191,75",201.861.000
2022-03-19,Osento,456.75,11700000,"456,75",11.700.000
2022-03-20,Capaccio,147.0,17400000,"147,00",17.400.000
2022-03-20,Capacciotti,188.1,39499700,"188,10",39.499.700
2022-03-20,Occhito,191.83,202985480,"191,83",202.985.480
2022-03-20,Osento,456.8,11740000,"456,80",11.740.000
2022-03-21,Capaccio,147.03,17478000,"147,03",17.478.000
2022-03-21,Capacciotti,188.25,39901400,"188,25",39.901.400
2022-03-21,Occhito,191.88,203688280,"191,88",203.688.280
2022-03-21,Osento,456.85,11780000,"456,85",11.780.000
2022-03-22,Capaccio,147.04,17504000,"147,04",17.504.000
2022-03-22,Capacciotti,188.45,40437000,"188,45",40.437.000
2022-03-22,Occhito,191.91,204109960,"191,91",204.109.960
2022-03-22,Osento,456.85,11780000,"456,85",11.780.000
2022-03-23,Capaccio,147.07,17582000,"147,07",17.582.000
2022-03-23,Capacciotti,188.6,40838700,"188,60",40.838.700
2022-03-23,Occhito,191.95,204672200,"191,95",204.672.200
2022-03-23,Osento,456.95,11860000,"456,95",11.860.000
2022-03-24,Capaccio,147.07,17582000,"147,07",17.582.000
2022-03-24,Capacciotti,188.8,41374300,"188,80",41.374.300
2022-03-24,Occhito,191.98,205093880,"191,98",205.093.880
2022-03-24,Osento,457.0,11900000,"457,00",11.900.000
2022-03-25,Capaccio,147.08,17608000,"147,08",17.608.000
2022-03-25,Capacciotti,189.0,41909700,"189,00",41.909.700
2022-03-25,Occhito,192.01,205515560,"192,01",205.515.560
2022-03-25,Osento,457.0,11900000,"457,00",11.900.000
2022-03-26,Capaccio,147.07,17582000,"147,07",17.582.000
2022-03-26,Capacciotti,189.1,42177500,"189,10",42.177.500
2022-03-26,Occhito,192.03,205796680,"192,03",205.796.680
2022-03-26,Osento,457.05,11930000,"457,05",11.930.000
2022-03-27,Capaccio,147.07,17582000,"147,07",17.582.000
2022-03-27,Capacciotti,189.2,42445300,"189,20",42.445.300
2022-03-27,Occhito,192.07,206358920,"192,07",206.358.920
2022-03-27,Osento,457.05,11930000,"457,05",11.930.000
2022-03-28,Capaccio,147.07,17582000,"147,07",17.582.000
2022-03-28,Capacciotti,189.4,42980900,"189,40",42.980.900
2022-03-28,Occhito,192.07,206358920,"192,07",206.358.920
2022-03-28,Osento,457.1,11960000,"457,10",11.960.000
2022-03-29,Capaccio,147.07,17582000,"147,07",17.582.000
2022-03-29,Capacciotti,189.5,43248700,"189,50",43.248.700
2022-03-29,Occhito,192.09,206640040,"192,09",206.640.040
2022-03-29,Osento,457.1,11960000,"457,10",11.960.000
2022-03-30,Capaccio,147.06,17556000,"147,06",17.556.000
2022-03-30,Capacciotti,189.65,43650400,"189,65",43.650.400
2022-03-30,Occhito,192.09,206640040,"192,09",206.640.040
2022-03-30,Osento,457.15,11990000,"457,15",11.990.000
2022-03-31,Capaccio,147.06,17556000,"147,06",17.556.000
2022-03-31,Capacciotti,189.8,44052100,"189,80",44.052.100
2022-03-31,Occhito,192.09,206640040,"192,09",206.640.040
2022-03-31,Osento,457.15,11990000,"457,15",11.990.000
2022-04-01,Capaccio,147.12,17712000,"147,12",17.712.000
2022-04-01,Capacciotti,189.9,44319900,"189,90",44.319.900
2022-04-01,Occhito,192.15,207483400,"192,15",207.483.400
2022-04-01,Osento,457.25,12050000,"457,25",12.050.000
2022-04-02,Capaccio,147.12,17712000,"147,12",17.712.000
2022-04-02,Capacciotti,190.1,44877400,"190,10",44.877.400
2022-04-02,Occhito,192.18,207905080,"192,18",207.905.080
2022-04-02,Osento,457.4,12140000,"457,40",12.140.000
2022-04-03,Capaccio,147.14,17764000,"147,14",17.764.000
2022-04-03,Capacciotti,190.2,45167400,"190,20",45.167.400
2022-04-03,Occhito,192.32,209872920,"192,32",209.872.920
2022-04-03,Osento,457.6,12280000,"457,60",12.280.000
2022-04-04,Capaccio,147.15,17790000,"147,15",17.790.000
2022-04-04,Capacciotti,190.3,45457400,"190,30",45.457.400
2022-04-04,Occhito,192.37,210575720,"192,37",210.575.720
2022-04-04,Osento,457.75,12400000,"457,75",12.400.000
2022-04-05,Capaccio,147.14,17764000,"147,14",17.764.000
2022-04-05,Capacciotti,190.4,45747400,"190,40",45.747.400
2022-04-05,Occhito,192.4,210997400,"192,40",210.997.400
2022-04-05,Osento,457.8,12440000,"457,80",12.440.000
2022-04-06,Capaccio,147.12,17712000,"147,12",17.712.000
2022-04-06,Capacciotti,190.55,46182400,"190,55",46.182.400
2022-04-06,Occhito,192.41,211137960,"192,41",211.137.960
2022-04-06,Osento,457.85,12480000,"457,85",12.480.000
2022-04-07,Capaccio,147.13,17738000,"147,13",17.738.000
2022-04-07,Capacciotti,190.75,46762400,"190,75",46.762.400
2022-04-07,Occhito,192.47,211981320,"192,47",211.981.320
2022-04-07,Osento,457.9,12520000,"457,90",12.520.000
2022-04-08,Capaccio,147.13,17738000,"147,13",17.738.000
2022-04-08,Capacciotti,191.0,47486900,"191,00",47.486.900
2022-04-08,Occhito,192.47,211981320,"192,47",211.981.320
2022-04-08,Osento,457.9,12520000,"457,90",12.520.000
